key,title_he,speed_he,domain_he,topic_he,description_he,keywords_he,file_name,file_path,public_path,image_url,status,width,height,model,style_policy
3.3.1.2,מפתח על חוזה,כלכלה וצרכנות,נדלן ודיור,שוק הדיור,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה מפתח על חוזה בהקשר של שוק הדיור, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","כלכלה וצרכנות, נדלן ודיור, שוק הדיור, מפתח על חוזה, אילוסטרציה, חדשות, פואנטה",poenta_162_3_3_1_2_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_162_3_3_1_2_calm.jpg,/assets/poenta-image-bank/poenta_162_3_3_1_2_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_162_3_3_1_2_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
3.3.1.3,אתר בנייה עירוני,כלכלה וצרכנות,נדלן ודיור,שוק הדיור,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה אתר בנייה עירוני בהקשר של שוק הדיור, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","כלכלה וצרכנות, נדלן ודיור, שוק הדיור, אתר בנייה עירוני, אילוסטרציה, חדשות, פואנטה",poenta_163_3_3_1_3_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_163_3_3_1_3_calm.jpg,/assets/poenta-image-bank/poenta_163_3_3_1_3_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_163_3_3_1_3_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
3.3.1.4,מודעת השכרה,כלכלה וצרכנות,נדלן ודיור,שוק הדיור,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה מודעת השכרה בהקשר של שוק הדיור, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","כלכלה וצרכנות, נדלן ודיור, שוק הדיור, מודעת השכרה, אילוסטרציה, חדשות, פואנטה",poenta_164_3_3_1_4_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_164_3_3_1_4_calm.jpg,/assets/poenta-image-bank/poenta_164_3_3_1_4_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_164_3_3_1_4_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
3.3.1.5,מרפסת בבניין גבוה,כלכלה וצרכנות,נדלן ודיור,שוק הדיור,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה מרפסת בבניין גבוה בהקשר של שוק הדיור, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","כלכלה וצרכנות, נדלן ודיור, שוק הדיור, מרפסת בבניין גבוה, אילוסטרציה, חדשות, פואנטה",poenta_165_3_3_1_5_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_165_3_3_1_5_calm.jpg,/assets/poenta-image-bank/poenta_165_3_3_1_5_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_165_3_3_1_5_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
3.4.1.1,חבילות משלוח,כלכלה וצרכנות,צרכנות דיגיטלית,קניות אונליין,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה חבילות משלוח בהקשר של קניות אונליין, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","כלכלה וצרכנות, צרכנות דיגיטלית, קניות אונליין, חבילות משלוח, אילוסטרציה, חדשות, פואנטה",poenta_166_3_4_1_1_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_166_3_4_1_1_calm.jpg,/assets/poenta-image-bank/poenta_166_3_4_1_1_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_166_3_4_1_1_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
3.4.1.2,מסך קניות,כלכלה וצרכנות,צרכנות דיגיטלית,קניות אונליין,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה מסך קניות בהקשר של קניות אונליין, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","כלכלה וצרכנות, צרכנות דיגיטלית, קניות אונליין, מסך קניות, אילוסטרציה, חדשות, פואנטה",poenta_167_3_4_1_2_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_167_3_4_1_2_calm.jpg,/assets/poenta-image-bank/poenta_167_3_4_1_2_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_167_3_4_1_2_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
3.4.1.3,שליח בכניסה,כלכלה וצרכנות,צרכנות דיגיטלית,קניות אונליין,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה שליח בכניסה בהקשר של קניות אונליין, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","כלכלה וצרכנות, צרכנות דיגיטלית, קניות אונליין, שליח בכניסה, אילוסטרציה, חדשות, פואנטה",poenta_168_3_4_1_3_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_168_3_4_1_3_calm.jpg,/assets/poenta-image-bank/poenta_168_3_4_1_3_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_168_3_4_1_3_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
3.4.1.4,קופה דיגיטלית,כלכלה וצרכנות,צרכנות דיגיטלית,קניות אונליין,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה קופה דיגיטלית בהקשר של קניות אונליין, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","כלכלה וצרכנות, צרכנות דיגיטלית, קניות אונליין, קופה דיגיטלית, אילוסטרציה, חדשות, פואנטה",poenta_169_3_4_1_4_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_169_3_4_1_4_calm.jpg,/assets/poenta-image-bank/poenta_169_3_4_1_4_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_169_3_4_1_4_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
3.4.1.5,עגלה באתר,כלכלה וצרכנות,צרכנות דיגיטלית,קניות אונליין,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה עגלה באתר בהקשר של קניות אונליין, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","כלכלה וצרכנות, צרכנות דיגיטלית, קניות אונליין, עגלה באתר, אילוסטרציה, חדשות, פואנטה",poenta_170_3_4_1_5_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_170_3_4_1_5_calm.jpg,/assets/poenta-image-bank/poenta_170_3_4_1_5_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_170_3_4_1_5_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
4.1.1.1,ממשק צאט מופשט,טכנולוגיה ודיגיטל,AI,כלים חכמים,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה ממשק צאט מופשט בהקשר של כלים חכמים, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","טכנולוגיה ודיגיטל, AI, כלים חכמים, ממשק צאט מופשט, אילוסטרציה, חדשות, פואנטה",poenta_171_4_1_1_1_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_171_4_1_1_1_calm.jpg,/assets/poenta-image-bank/poenta_171_4_1_1_1_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_171_4_1_1_1_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
4.1.1.2,עורך מול כלי AI,טכנולוגיה ודיגיטל,AI,כלים חכמים,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה עורך מול כלי AI בהקשר של כלים חכמים, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","טכנולוגיה ודיגיטל, AI, כלים חכמים, עורך מול כלי AI, אילוסטרציה, חדשות, פואנטה",poenta_172_4_1_1_2_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_172_4_1_1_2_calm.jpg,/assets/poenta-image-bank/poenta_172_4_1_1_2_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_172_4_1_1_2_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
4.1.1.3,דאטה סנטר,טכנולוגיה ודיגיטל,AI,כלים חכמים,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה דאטה סנטר בהקשר של כלים חכמים, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","טכנולוגיה ודיגיטל, AI, כלים חכמים, דאטה סנטר, אילוסטרציה, חדשות, פואנטה",poenta_173_4_1_1_3_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_173_4_1_1_3_calm.jpg,/assets/poenta-image-bank/poenta_173_4_1_1_3_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_173_4_1_1_3_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
4.1.1.4,מודל נתונים ויזואלי,טכנולוגיה ודיגיטל,AI,כלים חכמים,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה מודל נתונים ויזואלי בהקשר של כלים חכמים, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","טכנולוגיה ודיגיטל, AI, כלים חכמים, מודל נתונים ויזואלי, אילוסטרציה, חדשות, פואנטה",poenta_174_4_1_1_4_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_174_4_1_1_4_calm.jpg,/assets/poenta-image-bank/poenta_174_4_1_1_4_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_174_4_1_1_4_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
4.1.1.5,רובוט תוכנה לא אנושי,טכנולוגיה ודיגיטל,AI,כלים חכמים,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה רובוט תוכנה לא אנושי בהקשר של כלים חכמים, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","טכנולוגיה ודיגיטל, AI, כלים חכמים, רובוט תוכנה לא אנושי, אילוסטרציה, חדשות, פואנטה",poenta_175_4_1_1_5_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_175_4_1_1_5_calm.jpg,/assets/poenta-image-bank/poenta_175_4_1_1_5_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_175_4_1_1_5_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
4.2.1.1,התראות בטלפון,טכנולוגיה ודיגיטל,רשת ואפליקציות,מובייל ורשתות,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה התראות בטלפון בהקשר של מובייל ורשתות, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","טכנולוגיה ודיגיטל, רשת ואפליקציות, מובייל ורשתות, התראות בטלפון, אילוסטרציה, חדשות, פואנטה",poenta_176_4_2_1_1_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_176_4_2_1_1_calm.jpg,/assets/poenta-image-bank/poenta_176_4_2_1_1_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_176_4_2_1_1_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
4.2.1.2,אייקוני אפליקציות כלליים,טכנולוגיה ודיגיטל,רשת ואפליקציות,מובייל ורשתות,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה אייקוני אפליקציות כלליים בהקשר של מובייל ורשתות, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","טכנולוגיה ודיגיטל, רשת ואפליקציות, מובייל ורשתות, אייקוני אפליקציות כלליים, אילוסטרציה, חדשות, פואנטה",poenta_177_4_2_1_2_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_177_4_2_1_2_calm.jpg,/assets/poenta-image-bank/poenta_177_4_2_1_2_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_177_4_2_1_2_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
4.2.1.3,מסך חדשות מובייל,טכנולוגיה ודיגיטל,רשת ואפליקציות,מובייל ורשתות,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה מסך חדשות מובייל בהקשר של מובייל ורשתות, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","טכנולוגיה ודיגיטל, רשת ואפליקציות, מובייל ורשתות, מסך חדשות מובייל, אילוסטרציה, חדשות, פואנטה",poenta_178_4_2_1_3_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_178_4_2_1_3_calm.jpg,/assets/poenta-image-bank/poenta_178_4_2_1_3_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_178_4_2_1_3_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
4.2.1.4,רשת חברתית מופשטת,טכנולוגיה ודיגיטל,רשת ואפליקציות,מובייל ורשתות,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה רשת חברתית מופשטת בהקשר של מובייל ורשתות, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","טכנולוגיה ודיגיטל, רשת ואפליקציות, מובייל ורשתות, רשת חברתית מופשטת, אילוסטרציה, חדשות, פואנטה",poenta_179_4_2_1_4_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_179_4_2_1_4_calm.jpg,/assets/poenta-image-bank/poenta_179_4_2_1_4_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_179_4_2_1_4_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
4.2.1.5,קוד מוצר דיגיטלי,טכנולוגיה ודיגיטל,רשת ואפליקציות,מובייל ורשתות,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה קוד מוצר דיגיטלי בהקשר של מובייל ורשתות, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","טכנולוגיה ודיגיטל, רשת ואפליקציות, מובייל ורשתות, קוד מוצר דיגיטלי, אילוסטרציה, חדשות, פואנטה",poenta_180_4_2_1_5_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_180_4_2_1_5_calm.jpg,/assets/poenta-image-bank/poenta_180_4_2_1_5_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_180_4_2_1_5_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
5.1.1.1,אולם קולנוע,תרבות ספורט ופנאי,תרבות ובידור,במה ומסך,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה אולם קולנוע בהקשר של במה ומסך, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","תרבות ספורט ופנאי, תרבות ובידור, במה ומסך, אולם קולנוע, אילוסטרציה, חדשות, פואנטה",poenta_181_5_1_1_1_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_181_5_1_1_1_calm.jpg,/assets/poenta-image-bank/poenta_181_5_1_1_1_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_181_5_1_1_1_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
5.1.1.2,במה ריקה,תרבות ספורט ופנאי,תרבות ובידור,במה ומסך,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה במה ריקה בהקשר של במה ומסך, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","תרבות ספורט ופנאי, תרבות ובידור, במה ומסך, במה ריקה, אילוסטרציה, חדשות, פואנטה",poenta_182_5_1_1_2_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_182_5_1_1_2_calm.jpg,/assets/poenta-image-bank/poenta_182_5_1_1_2_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_182_5_1_1_2_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
5.1.1.3,אורות הופעה,תרבות ספורט ופנאי,תרבות ובידור,במה ומסך,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה אורות הופעה בהקשר של במה ומסך, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","תרבות ספורט ופנאי, תרבות ובידור, במה ומסך, אורות הופעה, אילוסטרציה, חדשות, פואנטה",poenta_183_5_1_1_3_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_183_5_1_1_3_calm.jpg,/assets/poenta-image-bank/poenta_183_5_1_1_3_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_183_5_1_1_3_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
5.1.1.4,מיקרופון באולפן,תרבות ספורט ופנאי,תרבות ובידור,במה ומסך,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה מיקרופון באולפן בהקשר של במה ומסך, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","תרבות ספורט ופנאי, תרבות ובידור, במה ומסך, מיקרופון באולפן, אילוסטרציה, חדשות, פואנטה",poenta_184_5_1_1_4_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_184_5_1_1_4_calm.jpg,/assets/poenta-image-bank/poenta_184_5_1_1_4_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_184_5_1_1_4_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
5.1.1.5,ספרים ומגזינים,תרבות ספורט ופנאי,תרבות ובידור,במה ומסך,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה ספרים ומגזינים בהקשר של במה ומסך, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","תרבות ספורט ופנאי, תרבות ובידור, במה ומסך, ספרים ומגזינים, אילוסטרציה, חדשות, פואנטה",poenta_185_5_1_1_5_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_185_5_1_1_5_calm.jpg,/assets/poenta-image-bank/poenta_185_5_1_1_5_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_185_5_1_1_5_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
5.2.1.1,אצטדיון כללי,תרבות ספורט ופנאי,ספורט,מגרשים וקהל,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה אצטדיון כללי בהקשר של מגרשים וקהל, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","תרבות ספורט ופנאי, ספורט, מגרשים וקהל, אצטדיון כללי, אילוסטרציה, חדשות, פואנטה",poenta_186_5_2_1_1_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_186_5_2_1_1_calm.jpg,/assets/poenta-image-bank/poenta_186_5_2_1_1_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_186_5_2_1_1_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
5.2.1.2,כדור על דשא,תרבות ספורט ופנאי,ספורט,מגרשים וקהל,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה כדור על דשא בהקשר של מגרשים וקהל, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","תרבות ספורט ופנאי, ספורט, מגרשים וקהל, כדור על דשא, אילוסטרציה, חדשות, פואנטה",poenta_187_5_2_1_2_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_187_5_2_1_2_calm.jpg,/assets/poenta-image-bank/poenta_187_5_2_1_2_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_187_5_2_1_2_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
5.2.1.3,רצים בפארק,תרבות ספורט ופנאי,ספורט,מגרשים וקהל,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה רצים בפארק בהקשר של מגרשים וקהל, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","תרבות ספורט ופנאי, ספורט, מגרשים וקהל, רצים בפארק, אילוסטרציה, חדשות, פואנטה",poenta_188_5_2_1_3_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_188_5_2_1_3_calm.jpg,/assets/poenta-image-bank/poenta_188_5_2_1_3_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_188_5_2_1_3_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
5.2.1.4,חדר כושר,תרבות ספורט ופנאי,ספורט,מגרשים וקהל,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה חדר כושר בהקשר של מגרשים וקהל, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","תרבות ספורט ופנאי, ספורט, מגרשים וקהל, חדר כושר, אילוסטרציה, חדשות, פואנטה",poenta_189_5_2_1_4_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_189_5_2_1_4_calm.jpg,/assets/poenta-image-bank/poenta_189_5_2_1_4_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_189_5_2_1_4_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
5.2.1.5,אוהדים מרחוק בלי סמלים,תרבות ספורט ופנאי,ספורט,מגרשים וקהל,"אילוסטרציה 16:9 בגודל 1280x720 בסגנון צילום חדשותי נקי. הסצנה מציגה אוהדים מרחוק בלי סמלים בהקשר של מגרשים וקהל, ללא אנשים מזוהים, ללא לוגואים וללא הצגה כאירוע אמיתי. קומפוזיציה ברורה עם עומק, תאורה טבעית, ומקום נקי לכותרת במקרה הצורך.","תרבות ספורט ופנאי, ספורט, מגרשים וקהל, אוהדים מרחוק בלי סמלים, אילוסטרציה, חדשות, פואנטה",poenta_190_5_2_1_5_calm.jpg,/root/.openclaw/workspace/generated/poenta-image-bank/images/1280x720/poenta_190_5_2_1_5_calm.jpg,/assets/poenta-image-bank/poenta_190_5_2_1_5_calm.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_190_5_2_1_5_calm.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
